Accommodates;Availability 30;Availability 365;Bathrooms;Bedrooms;Beds;Calculated host listings count;Cleaning Fee;Extra People;Guests Included;Maximum Nights;Minimum Nights;Monthly Price;Número de registros;Number of Reviews;Price;Review Scores Accuracy;Review Scores Checkin;Review Scores Cleanliness;Review Scores Communication;Review Scores Location;Review Scores Rating;Review Scores Value;Reviews per Month;Security Deposit;SquareM2;Weekly Price;Neighbourhood_mean_enc;Neighbourhood_Cleansed_mean_enc;Neighbourhood_Group_Cleansed_mean_enc;State_mean_enc;Zipcode_mean_enc;Market_mean_enc;Country_Code_mean_enc;Property_Type_mean_enc;Room_Type_mean_enc;Bed_Type_mean_enc;Calendar_Updated_mean_enc;Cancellation_Policy_mean_enc
3;19;353;1.0;1.0;2.0;2;29.684927169094365;10;2;1125;1;1349.1429632380245;1;4;24.0;9.0;9.0;8.0;10.0;10.0;95.0;9.0;1.25;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;64.45303867403315;34.44038307727379;66.53144502406364;59.74803149606299;57.89649835409329
1;30;180;1.0;1.0;1.0;6;10.0;16;1;31;2;283.0;1;7;18.0;8.0;9.0;9.0;9.0;9.0;83.0;9.0;0.32;100.0;33.591561154449764;83.0;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;59.156670716928154;26.83116883116883;66.53144502406364;63.40229885057471;75.92205855240526
1;4;32;1.0;1.0;1.0;1;5.0;0;1;1125;1;1349.1429632380245;1;1;19.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;46.559322033898304;46.43317230273752;65.7026598852724;66.45249798752639;66.0899232302445;66.24000746440058;62.022285323781695;34.44038307727379;66.53144502406364;55.875457875457876;57.89649835409329
2;14;319;1.0;1.0;1.0;1;30.0;0;1;1125;1;1300.0;1;16;65.0;9.0;9.0;10.0;9.0;10.0;88.0;9.0;0.68;500.0;33.591561154449764;440.0;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;57.89649835409329
1;29;364;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;1;30.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;0.15;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;42.714285714285715;36.89655172413793;65.7026598852724;36.035714285714285;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;52.06862184695183;57.89649835409329
4;12;270;1.0;0.0;2.0;145;50.0;0;1;1000;2;1349.1429632380245;1;0;100.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;68.06039924898577;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
6;8;318;1.5;2.0;3.0;13;29.684927169094365;20;2;1125;3;1349.1429632380245;1;0;125.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;11;342;1.0;1.0;2.0;1;25.0;10;2;1125;1;1349.1429632380245;1;1;67.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.0;100.0;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.0188679245283;75.92205855240526
7;7;265;1.0;2.0;5.0;1;35.0;37;2;1125;2;1349.1429632380245;1;7;44.0;8.0;10.0;9.0;10.0;8.0;97.0;9.0;0.75;100.0;33.591561154449764;369.0396443127084;69.59787738125293;43.411764705882355;38.166666666666664;65.7026598852724;46.625;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;68.91772151898734;75.92205855240526
4;7;34;2.0;2.0;2.0;1;40.0;10;2;1125;6;1349.1429632380245;1;1;70.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.32;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;62.022285323781695;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
3;1;63;1.0;1.0;1.0;2;20.0;10;2;7;3;1349.1429632380245;1;9;60.0;10.0;10.0;10.0;10.0;9.0;100.0;10.0;4.29;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;56.233502538071065;61.81529135724089;62.6527209814407
5;0;0;3.0;5.0;5.0;1;50.0;15;1;1125;3;1349.1429632380245;1;0;80.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;369.0396443127084;69.59787738125293;56.11818181818182;74.19843342036553;65.7026598852724;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;77.8;62.6527209814407
2;0;270;1.0;1.0;1.0;3;29.684927169094365;10;1;30;2;800.0;1;8;35.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.25;184.25038605779838;33.591561154449764;223.0;122.26315789473684;59.340425531914896;74.19843342036553;68.06039924898577;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;57.89649835409329
3;7;36;1.0;0.0;2.0;1;29.684927169094365;0;3;1125;2;1380.0;1;74;60.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;2.91;184.25038605779838;33.591561154449764;360.0;69.59787738125293;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;73.38528138528139;87.45374637620552;66.53144502406364;61.0188679245283;62.6527209814407
4;16;211;1.0;1.0;2.0;6;30.0;10;2;1125;1;1400.0;1;4;65.0;8.0;8.0;8.0;9.0;10.0;65.0;8.0;0.22;100.0;33.591561154449764;450.0;69.59787738125293;85.96174142480211;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
2;25;360;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;5;25.0;10.0;10.0;9.0;10.0;9.0;92.0;10.0;0.71;184.25038605779838;33.591561154449764;369.0396443127084;37.993506493506494;33.142857142857146;38.166666666666664;65.7026598852724;39.46153846153846;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;62.6527209814407
8;0;96;1.0;4.0;4.0;3;50.0;20;2;1125;2;2400.0;1;23;80.0;9.0;10.0;9.0;10.0;10.0;90.0;9.0;1.19;184.25038605779838;33.591561154449764;600.0;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;52.14983931651659;62.6527209814407
2;21;356;1.0;1.0;2.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;8;30.0;9.0;10.0;8.0;10.0;10.0;90.0;9.0;1.18;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;62.214141414141416;57.89649835409329
1;28;363;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;45.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;88.76190476190476;84.20994475138122;85.20124262897987;65.7026598852724;79.94011976047904;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;77.8;62.6527209814407
3;1;293;2.0;1.0;3.0;8;29.684927169094365;0;3;1125;1;1349.1429632380245;1;6;42.0;8.0;9.0;9.0;9.0;9.0;80.0;9.0;0.18;184.25038605779838;0.0;369.0396443127084;77.2;67.36633663366337;85.20124262897987;68.06039924898577;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;62.6527209814407
7;4;100;2.0;3.0;5.0;1;25.0;0;1;150;1;1349.1429632380245;1;7;100.0;10.0;10.0;9.0;10.0;10.0;97.0;10.0;1.22;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;85.81889763779527;74.19843342036553;65.7026598852724;78.68627450980392;66.0899232302445;66.24000746440058;62.022285323781695;87.45374637620552;66.53144502406364;52.067796610169495;62.6527209814407
4;14;243;1.0;1.0;1.0;10;29.684927169094365;0;1;1125;2;1349.1429632380245;1;1;71.0;8.0;8.0;6.0;6.0;6.0;60.0;6.0;0.09;150.0;33.591561154449764;369.0396443127084;61.2;59.13953488372093;70.92923046884306;65.7026598852724;60.55435229799338;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
4;13;326;1.0;1.0;2.0;4;29.684927169094365;0;1;1125;2;1349.1429632380245;1;13;125.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;2.14;184.25038605779838;33.591561154449764;369.0396443127084;132.11458333333334;135.77955474562128;85.20124262897987;65.7026598852724;124.37368421052632;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
3;4;302;1.0;1.0;2.0;8;10.0;7;1;1125;1;1349.1429632380245;1;21;20.0;8.0;8.0;8.0;9.0;7.0;77.0;8.0;1.26;184.25038605779838;33.591561154449764;369.0396443127084;36.06077348066298;36.4;35.38961038961039;65.7026598852724;38.004950495049506;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;75.92205855240526
2;1;11;1.0;0.0;1.0;4;5.0;0;1;14;1;1349.1429632380245;1;126;43.0;9.0;10.0;10.0;10.0;10.0;91.0;9.0;8.87;184.25038605779838;33.591561154449764;369.0396443127084;86.13793103448276;82.63779527559055;74.19843342036553;65.7026598852724;78.68627450980392;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;62.6527209814407
5;8;278;1.0;2.0;2.0;3;40.0;20;3;1125;3;2700.0;1;22;110.0;9.0;9.0;10.0;10.0;10.0;89.0;9.0;0.73;184.25038605779838;33.591561154449764;700.0;85.85172413793103;85.96174142480211;72.53040418364307;68.06039924898577;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
5;11;331;1.0;3.0;3.0;1;25.0;30;2;1125;2;1349.1429632380245;1;5;80.0;9.0;10.0;9.0;10.0;10.0;92.0;9.0;0.42;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;59.340425531914896;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.74803149606299;62.6527209814407
2;0;75;1.0;1.0;1.0;8;30.0;0;1;1125;1;1349.1429632380245;1;3;50.0;9.0;9.0;9.0;9.0;9.0;87.0;8.0;0.61;95.0;33.591561154449764;369.0396443127084;69.59787738125293;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
1;15;346;1.0;1.0;1.0;2;29.684927169094365;0;1;90;1;1349.1429632380245;1;78;25.0;10.0;10.0;10.0;10.0;10.0;95.0;9.0;4.13;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;67.36633663366337;85.20124262897987;65.7026598852724;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.78252831670067;57.89649835409329
4;4;165;1.0;1.0;3.0;1;30.0;10;2;1125;2;1349.1429632380245;1;26;55.0;8.0;10.0;9.0;10.0;10.0;86.0;9.0;3.17;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;66.62776078604058;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.5;62.6527209814407
8;10;215;2.0;3.0;5.0;21;35.0;0;5;29;2;1349.1429632380245;1;4;175.0;10.0;10.0;10.0;10.0;10.0;90.0;10.0;0.38;100.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;0;97;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;40.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;44.92307692307692;34.44038307727379;66.53144502406364;60.54666666666667;57.89649835409329
3;4;301;1.0;1.0;2.0;2;45.0;10;2;1200;3;1349.1429632380245;1;33;100.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;2.14;100.0;33.591561154449764;369.0396443127084;69.59787738125293;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;75.92205855240526
2;7;320;1.0;1.0;1.0;1;20.0;0;1;1125;2;1349.1429632380245;1;29;60.0;10.0;10.0;10.0;10.0;10.0;99.0;10.0;4.63;200.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;58.876574307304786;75.92205855240526
6;4;263;1.0;2.0;4.0;1;10.0;0;1;1125;2;1349.1429632380245;1;7;59.0;10.0;10.0;10.0;10.0;9.0;97.0;10.0;3.33;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;35.25;45.91428571428571;65.7026598852724;41.25;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
6;6;313;1.0;2.0;3.0;14;30.0;0;1;20;3;4656.0;1;5;195.0;10.0;9.0;10.0;10.0;10.0;96.0;10.0;0.1;200.0;33.591561154449764;369.0396443127084;81.37124463519314;79.67575757575757;72.53040418364307;68.06039924898577;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;11;274;1.0;1.0;4.0;6;29.684927169094365;0;1;365;3;1999.0;1;7;105.0;10.0;10.0;10.0;10.0;10.0;94.0;10.0;0.19;184.25038605779838;33.591561154449764;599.0;69.59787738125293;65.21580434467744;67.3867473880209;68.06039924898577;66.62776078604058;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.5;62.6527209814407
6;11;80;1.0;2.0;3.0;1;20.0;15;4;1125;2;589.0;1;46;60.0;9.0;9.0;9.0;10.0;9.0;93.0;9.0;2.83;184.25038605779838;33.591561154449764;300.0;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;9;326;2.0;2.0;3.0;4;29.684927169094365;0;1;1125;2;1349.1429632380245;1;40;160.0;9.0;9.0;10.0;9.0;10.0;93.0;9.0;2.57;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;73.38528138528139;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
5;4;149;2.0;3.0;5.0;1;30.0;0;5;365;4;2600.0;1;10;120.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;0.31;150.0;33.591561154449764;750.0;88.76190476190476;84.20994475138122;85.20124262897987;68.06039924898577;79.94011976047904;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
3;10;223;2.0;2.0;2.0;77;77.0;17;4;1125;3;1349.1429632380245;1;1;144.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.31;184.25038605779838;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;0;282;1.0;0.0;2.0;11;30.0;0;1;1125;3;1400.0;1;41;49.0;8.0;9.0;8.0;9.0;9.0;79.0;8.0;1.32;184.25038605779838;33.591561154449764;369.0396443127084;90.26875;85.81889763779527;74.19843342036553;68.06039924898577;78.68627450980392;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
2;0;0;1.0;1.0;1.0;38;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;52.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;86.68181818181819;77.84420796607962;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;72.04;75.92205855240526
2;2;2;1.0;1.0;1.0;1;29.684927169094365;0;1;5;3;1349.1429632380245;1;1;45.0;8.0;10.0;6.0;10.0;10.0;80.0;8.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;62.022285323781695;87.45374637620552;66.53144502406364;58.876574307304786;57.89649835409329
2;10;338;1.0;1.0;2.0;2;40.0;15;1;1125;2;650.0;1;40;29.0;9.0;10.0;10.0;10.0;10.0;93.0;9.0;0.79;100.0;0.0;182.0;114.62688345342417;67.36633663366337;85.20124262897987;68.06039924898577;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;75.92205855240526
2;30;365;1.0;1.0;1.0;1;29.684927169094365;10;1;1125;1;1349.1429632380245;1;8;46.0;8.0;8.0;8.0;8.0;8.0;80.0;8.0;0.49;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;65.21580434467744;67.3867473880209;65.7026598852724;66.62776078604058;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;52.067796610169495;57.89649835409329
8;1;18;3.5;4.0;6.0;1;29.684927169094365;0;1;15;3;1349.1429632380245;1;10;180.0;9.0;9.0;9.0;9.0;9.0;91.0;9.0;0.36;184.25038605779838;33.591561154449764;369.0396443127084;56.925;56.611111111111114;57.38095238095238;65.7026598852724;69.0;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;55.875457875457876;62.6527209814407
2;0;64;1.0;1.0;1.0;67;30.0;0;1;1125;3;1349.1429632380245;1;0;99.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;150.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.0188679245283;75.92205855240526
4;17;347;1.0;1.0;3.0;2;30.0;20;2;1125;2;1349.1429632380245;1;17;65.0;9.0;10.0;10.0;10.0;10.0;95.0;10.0;2.6;150.0;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;51.9646017699115;75.92205855240526
8;5;295;1.0;2.0;5.0;1;20.0;0;1;60;1;1349.1429632380245;1;7;90.0;8.0;8.0;10.0;8.0;10.0;80.0;8.0;2.47;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;66.31659564353272;72.53040418364307;68.06039924898577;66.45249798752639;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;61.81529135724089;57.89649835409329
4;11;318;1.0;1.0;2.0;1;40.0;10;2;1125;2;1349.1429632380245;1;3;65.0;10.0;10.0;9.0;10.0;10.0;100.0;10.0;1.43;200.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
2;0;51;1.0;1.0;1.0;3;29.684927169094365;0;1;15;3;1349.1429632380245;1;2;63.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.25;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;9;299;1.0;0.0;2.0;3;30.0;0;2;1125;2;1200.0;1;62;50.0;10.0;9.0;10.0;9.0;10.0;94.0;10.0;3.22;100.0;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;3;323;1.0;1.0;2.0;3;30.0;0;3;185;1;1349.1429632380245;1;28;67.0;10.0;10.0;10.0;10.0;10.0;95.0;10.0;2.58;200.0;33.591561154449764;369.0396443127084;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
5;3;273;1.0;1.0;3.0;1;30.0;15;2;1125;5;1750.0;1;29;65.0;10.0;10.0;10.0;10.0;10.0;99.0;9.0;1.52;100.0;33.591561154449764;450.0;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;62.6527209814407
4;23;353;1.0;1.0;1.0;7;29.684927169094365;10;2;1125;2;1349.1429632380245;1;0;45.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;45.75912408759124;54.2972972972973;44.7436974789916;65.7026598852724;39.70967741935484;66.0899232302445;66.24000746440058;73.38528138528139;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
2;7;342;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;100.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;64.62921348314607;59.340425531914896;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;52.067796610169495;57.89649835409329
4;5;97;2.0;2.0;2.0;1;30.0;15;2;1125;2;1349.1429632380245;1;10;70.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;4.69;250.0;33.591561154449764;369.0396443127084;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;75.92205855240526
1;0;299;2.0;1.0;1.0;97;29.684927169094365;0;1;1125;10;1349.1429632380245;1;0;25.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;62.022285323781695;34.44038307727379;66.53144502406364;59.74803149606299;75.92205855240526
1;0;0;1.0;1.0;1.0;1;10.0;18;1;30;2;550.0;1;1;18.0;10.0;6.0;8.0;6.0;10.0;80.0;10.0;0.04;184.25038605779838;33.591561154449764;130.0;46.45945945945946;40.23076923076923;39.87719298245614;65.7026598852724;40.142857142857146;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;30.0;57.89649835409329
5;20;354;1.0;2.0;2.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;21;125.0;9.0;9.0;8.0;9.0;9.0;87.0;8.0;1.55;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;55.875457875457876;57.89649835409329
4;5;112;1.0;1.0;2.0;1;29.684927169094365;5;2;1125;3;1400.0;1;67;69.0;8.0;9.0;8.0;10.0;10.0;81.0;8.0;1.53;184.25038605779838;33.591561154449764;450.0;85.6644591611479;81.9640522875817;72.53040418364307;68.06039924898577;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;60.54666666666667;57.89649835409329
7;10;310;2.0;3.0;4.0;9;65.0;20;2;1125;2;2550.0;1;26;90.0;10.0;10.0;10.0;10.0;10.0;97.0;10.0;1.27;200.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
3;4;140;1.0;1.0;1.0;1;24.0;10;2;1125;2;1349.1429632380245;1;7;60.0;10.0;10.0;9.0;10.0;10.0;97.0;10.0;2.5;150.0;33.591561154449764;369.0396443127084;55.865671641791046;54.06310679611651;46.43317230273752;65.7026598852724;45.4514435695538;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
3;7;326;1.0;1.0;2.0;1;25.0;15;2;1125;3;1349.1429632380245;1;47;85.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;4.86;120.0;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;68.06039924898577;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;75.92205855240526
1;12;343;1.0;1.0;1.0;4;38.0;0;1;90;2;950.0;1;23;29.0;10.0;10.0;10.0;10.0;10.0;97.0;9.0;1.35;290.0;33.591561154449764;245.0;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;64.45303867403315;34.44038307727379;66.53144502406364;59.74803149606299;75.92205855240526
